변환,원자료,원자료,원자료,원자료
"2003/09/26","1,151.10","","1,026.90","1,320.60"
"2003/09/29","1,150.80","","1,031.51","1,319.33"
"2003/09/30","1,150.20","","1,028.94","1,331.24"
"2003/10/01","1,150.30","","1,034.21","1,342.34"
"2003/10/02","1,152.30","","1,037.69","1,349.92"
"2003/10/06","1,150.50","","1,036.63","1,333.77"
"2003/10/07","1,151.90","","1,037.33","1,349.62"
"2003/10/08","1,151.40","","1,049.16","1,356.06"
"2003/10/09","1,148.90","","1,048.98","1,359.32"
"2003/10/10","1,149.50","","1,052.99","1,349.11"
"2003/10/13","1,148.40","","1,058.77","1,356.55"
"2003/10/14","1,146.60","","1,051.30","1,341.12"
"2003/10/15","1,158.50","","1,064.55","1,358.57"
"2003/10/16","1,169.50","","1,066.38","1,358.32"
"2003/10/17","1,177.60","","1,073.23","1,364.07"
"2003/10/20","1,174.50","","1,077.67","1,374.22"
"2003/10/21","1,174.40","","1,065.07","1,366.12"
"2003/10/22","1,180.00","","1,076.20","1,375.94"
"2003/10/23","1,181.90","","1,085.16","1,397.54"
"2003/10/24","1,179.40","","1,077.03","1,393.87"
"2003/10/27","1,185.80","","1,088.44","1,396.58"
"2003/10/28","1,184.20","","1,091.88","1,389.95"
"2003/10/29","1,183.40","","1,093.87","1,380.73"
"2003/10/30","1,181.60","","1,091.50","1,378.16"
"2003/10/31","1,177.30","","1,083.52","1,369.02"
"2003/11/03","1,182.40","","1,077.50","1,369.51"
"2003/11/04","1,185.30","","1,069.04","1,359.12"
"2003/11/05","1,185.80","","1,081.39","1,360.76"
"2003/11/06","1,183.10","","1,076.87","1,352.40"
"2003/11/07","1,181.70","","1,072.47","1,348.85"
"2003/11/10","1,180.20","","1,077.46","1,358.35"
"2003/11/11","1,174.80","","1,080.18","1,345.32"
"2003/11/12","1,175.10","","1,080.70","1,352.48"
"2003/11/13","1,174.40","","1,079.76","1,366.30"
"2003/11/14","1,173.20","","1,084.74","1,377.45"
"2003/11/17","1,171.20","","1,081.69","1,385.24"
"2003/11/18","1,178.30","","1,081.06","1,382.91"
"2003/11/19","1,180.50","","1,092.30","1,412.06"
"2003/11/20","1,177.40","","1,079.39","1,400.46"
"2003/11/21","1,186.80","","1,087.76","1,412.47"
"2003/11/24","1,195.50","","1,097.85","1,423.54"
"2003/11/25","1,202.30","","1,099.75","1,416.67"
"2003/11/26","1,203.40","","1,099.75","1,417.55"
"2003/11/27","1,203.40","","1,103.02","1,436.08"
"2003/11/28","1,202.60","","1,100.73","1,432.84"
"2003/12/01","1,203.60","","1,095.73","1,444.86"
"2003/12/02","1,203.40","","1,100.60","1,440.29"
"2003/12/03","1,196.90","","1,100.34","1,446.27"
"2003/12/04","1,194.10","","1,102.13","1,446.47"
"2003/12/05","1,192.20","","1,101.03","1,439.40"
"2003/12/08","1,193.40","","1,109.68","1,452.19"
"2003/12/09","1,187.60","","1,106.03","1,451.31"
"2003/12/10","1,188.10","","1,108.97","1,455.42"
"2003/12/11","1,184.90","","1,092.93","1,444.22"
"2003/12/12","1,188.90","","1,100.27","1,452.54"
"2003/12/15","1,185.20","","1,096.14","1,442.86"
"2003/12/16","1,184.50","","1,099.41","1,458.59"
"2003/12/17","1,187.60","","1,104.69","1,463.42"
"2003/12/18","1,188.70","","1,106.64","1,473.69"
"2003/12/19","1,189.50","","1,105.07","1,478.01"
"2003/12/22","1,190.70","","1,103.68","1,471.53"
"2003/12/23","1,193.10","","1,109.81","1,478.91"
"2003/12/24","1,195.80","","1,113.67","1,483.45"
"2003/12/26","1,199.00","","1,117.90","1,492.40"
"2003/12/29","1,199.70","","1,117.82","1,491.65"
"2003/12/30","1,200.30","","1,121.04","1,498.45"
"2003/12/31","1,197.80","","1,119.60","1,502.58"
"2004/01/02","1,194.30","","1,112.89","1,500.70"
"2004/01/05","1,195.50","","1,117.76","1,508.96"
"2004/01/06","1,193.60","","1,122.81","1,514.14"
"2004/01/07","1,187.90","","1,118.39","1,510.89"
"2004/01/08","1,187.40","","1,117.92","1,501.65"
"2004/01/09","1,183.30","","1,114.38","1,512.20"
"2004/01/12","1,182.90","","1,109.40","1,519.38"
"2004/01/13","1,178.50","","1,105.64","1,501.11"
"2004/01/14","1,179.90","","1,110.34","1,506.67"
"2004/01/15","1,180.20","","1,110.31","1,492.19"
"2004/01/16","1,187.40","","1,116.97","1,495.59"
"2004/01/19","1,187.10","","1,112.30","1,470.05"
"2004/01/20","1,185.70","","1,105.19","1,464.87"
"2004/01/26","1,188.60","","1,116.53","1,495.91"
"2004/01/27","1,181.60","","1,111.05","1,475.05"
"2004/01/28","1,177.20","","1,114.51","1,487.69"
"2004/01/29","1,173.00","","1,103.95","1,458.92"
"2004/01/30","1,173.60","","1,107.85","1,456.67"
"2004/02/02","1,174.90","","1,111.81","1,466.57"
"2004/02/03","1,170.70","","1,108.98","1,456.99"
"2004/02/04","1,166.20","","1,105.98","1,463.76"
"2004/02/05","1,168.30","","1,108.02","1,465.11"
"2004/02/06","1,167.20","","1,103.89","1,466.41"
"2004/02/09","1,169.20","","1,105.37","1,474.54"
"2004/02/10","1,167.40","","1,103.87","1,481.72"
"2004/02/11","1,162.90","","1,101.02","1,473.69"
"2004/02/12","1,161.00","","1,101.47","1,490.43"
"2004/02/13","1,160.70","","1,101.70","1,487.73"
"2004/02/16","1,160.80","","1,100.28","1,477.47"
"2004/02/17","1,158.50","","1,098.36","1,478.77"
"2004/02/18","1,158.20","","1,096.31","1,488.69"
"2004/02/19","1,154.60","","1,082.76","1,464.73"
"2004/02/20","1,161.70","","1,085.75","1,479.72"
"2004/02/23","1,166.90","","1,071.29","1,459.85"
"2004/02/24","1,182.10","","1,091.35","1,485.25"
"2004/02/25","1,176.80","","1,087.36","1,491.77"
"2004/02/26","1,171.10","","1,075.04","1,463.23"
"2004/02/27","1,174.50","","1,072.46","1,461.02"
"2004/03/02","1,176.50","","1,079.51","1,465.62"
"2004/03/03","1,173.40","","1,064.36","1,431.61"
"2004/03/04","1,178.70","","1,070.72","1,437.37"
"2004/03/05","1,171.90","","1,053.91","1,428.49"
"2004/03/08","1,174.30","","1,047.03","1,452.55"
"2004/03/09","1,173.40","","1,054.13","1,455.31"
"2004/03/10","1,170.60","","1,050.57","1,441.18"
"2004/03/11","1,172.10","","1,056.09","1,432.95"
"2004/03/12","1,168.60","","1,054.26","1,443.63"
"2004/03/15","1,175.20","","1,060.98","1,434.10"
"2004/03/16","1,177.00","","1,066.94","1,444.00"
"2004/03/17","1,171.20","","1,076.22","1,437.18"
"2004/03/18","1,166.20","","1,077.07","1,426.55"
"2004/03/19","1,159.60","","1,085.16","1,436.45"
"2004/03/22","1,158.60","","1,084.07","1,422.30"
"2004/03/23","1,159.50","","1,085.01","1,430.53"
"2004/03/24","1,157.30","","1,084.07","1,429.21"
"2004/03/25","1,154.50","","1,086.54","1,399.20"
"2004/03/26","1,155.10","","1,088.33","1,400.96"
"2004/03/29","1,157.10","","1,097.14","1,402.29"
"2004/03/30","1,155.10","","1,095.14","1,403.97"
"2004/03/31","1,153.60","","1,090.00","1,404.80"
"2004/04/01","1,150.00","","1,104.02","1,415.13"
"2004/04/02","1,142.60","","1,100.93","1,411.74"
"2004/04/06","1,141.20","","1,086.70","1,370.92"
"2004/04/07","1,148.40","","1,084.98","1,392.32"
"2004/04/08","1,144.20","","1,086.71","1,391.46"
"2004/04/09","1,140.60","","1,071.24","1,377.22"
"2004/04/12","1,142.40","","1,074.24","1,380.36"
"2004/04/13","1,142.20","","1,084.04","1,378.35"
"2004/04/14","1,140.60","","1,066.33","1,361.25"
"2004/04/16","1,148.80","","1,061.84","1,377.12"
"2004/04/19","1,160.30","","1,076.20","1,394.27"
"2004/04/20","1,155.80","","1,064.96","1,387.19"
"2004/04/21","1,154.50","","1,059.51","1,366.58"
"2004/04/22","1,156.00","","1,055.80","1,363.27"
"2004/04/23","1,159.40","","1,058.91","1,382.35"
"2004/04/26","1,158.70","","1,061.91","1,366.69"
"2004/04/27","1,154.90","","1,063.25","1,369.42"
"2004/04/28","1,152.80","","1,051.87","1,375.46"
"2004/04/29","1,155.80","","1,049.06","1,368.35"
"2004/04/30","1,167.70","","1,062.08","1,396.22"
"2004/05/03","1,175.20","","1,064.88","1,409.30"
"2004/05/04","1,172.80","","1,064.10","1,399.50"
"2004/05/06","1,168.70","","1,073.78","1,421.43"
"2004/05/07","1,166.20","","1,062.69","1,408.07"
"2004/05/10","1,170.50","","1,042.07","1,390.85"
"2004/05/11","1,183.10","","1,041.09","1,402.86"
"2004/05/12","1,188.40","","1,051.45","1,411.52"
"2004/05/13","1,182.10","","1,046.38","1,406.99"
"2004/05/14","1,184.10","","1,033.07","1,397.95"
"2004/05/17","1,187.90","","1,037.88","1,411.58"
"2004/05/18","1,184.20","","1,034.24","1,423.17"
"2004/05/19","1,184.20","","1,039.41","1,415.71"
"2004/05/20","1,177.80","","1,042.07","1,412.48"
"2004/05/21","1,176.50","","1,043.69","1,407.51"
"2004/05/24","1,177.10","","1,046.82","1,412.17"
"2004/05/25","1,176.30","","1,039.55","1,410.56"
"2004/05/27","1,178.00","","1,053.01","1,426.15"
"2004/05/28","1,171.30","","1,055.94","1,436.78"
"2004/05/31","1,165.70","","1,056.17","1,426.70"
"2004/06/01","1,163.20","","1,062.53","1,419.57"
"2004/06/02","1,161.60","","1,050.22","1,421.16"
"2004/06/03","1,165.20","","1,059.13","1,423.47"
"2004/06/04","1,162.60","","1,046.63","1,419.77"
"2004/06/07","1,164.10","","1,050.77","1,434.11"
"2004/06/08","1,159.00","","1,057.53","1,427.95"
"2004/06/09","1,158.00","","1,057.53","1,419.94"
"2004/06/10","1,154.70","","1,045.31","1,390.49"
"2004/06/11","1,159.40","","1,060.90","1,403.69"
"2004/06/14","1,158.40","","1,050.66","1,386.95"
"2004/06/15","1,163.10","","1,047.13","1,402.23"
"2004/06/16","1,163.50","","1,062.85","1,413.94"
"2004/06/17","1,157.00","","1,051.15","1,389.38"
"2004/06/18","1,157.70","","1,055.81","1,392.77"
"2004/06/21","1,158.30","","1,065.35","1,405.54"
"2004/06/22","1,156.40","","1,063.21","1,401.61"
"2004/06/23","1,157.20","","1,060.48","1,402.01"
"2004/06/24","1,160.20","","1,072.72","1,401.81"
"2004/06/25","1,156.50","","1,078.02","1,407.69"
"2004/06/28","1,151.00","","1,070.95","1,401.17"
"2004/06/29","1,150.70","","1,065.46","1,401.96"
"2004/06/30","1,152.50","","1,064.03","1,393.66"
"2004/07/01","1,152.50","","1,059.43","1,403.92"
"2004/07/02","1,153.50","","1,064.07","1,403.12"
"2004/07/05","1,155.80","","1,065.99","1,423.60"
"2004/07/06","1,152.80","","1,056.69","1,417.60"
"2004/07/07","1,154.80","","1,055.24","1,418.38"
"2004/07/08","1,153.80","","1,063.07","1,427.54"
"2004/07/09","1,150.20","","1,056.54","1,425.39"
"2004/07/12","1,150.70","","1,069.27","1,427.79"
"2004/07/13","1,147.40","","1,059.27","1,423.46"
"2004/07/14","1,149.70","","1,059.97","1,417.81"
"2004/07/15","1,150.90","","1,054.08","1,424.87"
"2004/07/16","1,158.70","","1,055.81","1,431.52"
"2004/07/19","1,166.80","","1,072.82","1,453.83"
"2004/07/20","1,158.20","","1,068.94","1,440.28"
"2004/07/21","1,162.10","","1,070.27","1,433.16"
"2004/07/22","1,159.00","","1,054.64","1,420.76"
"2004/07/23","1,164.20","","1,061.74","1,426.84"
"2004/07/26","1,164.60","","1,057.38","1,410.45"
"2004/07/27","1,162.50","","1,057.39","1,410.23"
"2004/07/28","1,163.90","","1,049.79","1,403.43"
"2004/07/29","1,168.20","","1,045.04","1,406.69"
"2004/07/30","1,168.30","","1,041.59","1,405.76"
"2004/08/02","1,171.30","","1,053.66","1,411.77"
"2004/08/03","1,166.40","","1,052.04","1,401.95"
"2004/08/04","1,163.40","","1,051.38","1,402.13"
"2004/08/05","1,165.20","","1,049.59","1,404.82"
"2004/08/06","1,164.30","","1,042.11","1,403.80"
"2004/08/09","1,165.90","","1,054.59","1,430.85"
"2004/08/10","1,157.00","","1,045.59","1,419.87"
"2004/08/11","1,155.70","","1,038.78","1,413.88"
"2004/08/12","1,158.20","","1,044.88","1,415.15"
"2004/08/13","1,158.80","","1,045.14","1,419.12"
"2004/08/16","1,162.20","","1,050.67","1,438.22"
"2004/08/17","1,157.60","","1,048.22","1,430.62"
"2004/08/18","1,157.80","","1,052.78","1,429.13"
"2004/08/19","1,157.70","","1,057.98","1,428.31"
"2004/08/20","1,155.90","","1,056.92","1,429.73"
"2004/08/23","1,154.60","","1,057.04","1,421.66"
"2004/08/24","1,152.80","","1,049.29","1,400.13"
"2004/08/25","1,154.70","","1,052.55","1,394.76"
"2004/08/26","1,156.50","","1,050.93","1,396.99"
"2004/08/27","1,155.80","","1,053.94","1,398.58"
"2004/08/30","1,152.30","","1,050.60","1,384.26"
"2004/08/31","1,153.80","","1,048.48","1,389.81"
"2004/09/01","1,153.70","","1,058.34","1,405.78"
"2004/09/02","1,151.20","","1,052.62","1,403.49"
"2004/09/03","1,151.50","","1,051.93","1,401.09"
"2004/09/06","1,148.80","","1,039.50","1,386.08"
"2004/09/07","1,152.80","","1,047.24","1,390.57"
"2004/09/08","1,152.10","","1,052.77","1,393.18"
"2004/09/09","1,149.30","","1,052.23","1,400.31"
"2004/09/10","1,146.70","","1,048.03","1,404.02"
"2004/09/13","1,145.90","","1,047.30","1,407.11"
"2004/09/14","1,145.00","","1,040.58","1,404.63"
"2004/09/15","1,145.40","","1,045.31","1,404.09"
"2004/09/16","1,144.40","","1,040.13","1,390.96"
"2004/09/17","1,146.30","","1,045.32","1,397.34"
"2004/09/20","1,145.40","","1,040.75","1,392.98"
"2004/09/21","1,147.10","","1,043.24","1,396.31"
"2004/09/22","1,145.90","","1,043.53","1,412.32"
"2004/09/23","1,144.80","","1,035.13","1,404.27"
"2004/09/24","1,147.30","","1,036.17","1,408.02"
"2004/09/30","1,147.90","","1,033.45","1,416.34"
"2004/10/01","1,152.70","","1,047.10","1,432.69"
"2004/10/04","1,148.00","","1,036.71","1,422.66"
